high_level_substr,sig_gene_seq
host glycan,"null,1.B.14.6.1,8.A.46.1.4,CBM93|GH33,GH20,CE3,CE3|CE20,GH2,GH20"
host glycan,"null,1.B.14.6.1,8.A.46.1.4,CBM93|GH33,GH20,null,CE3|CE20,GH2,GH20|CBM32"
host glycan,"null,1.B.14.6.1,GH2,GH92,GH20,null,GH20|CBM32,GH2,CE3|CE20,CE3,GH20,CBM93|GH33"
host glycan,"null,1.B.14.6.1,null,null,CBM32,null"
host glycan,"null,1.B.14.6.1,null,null,null,null,null,GH2,8.A.1.6.3,2.A.6.2.22,2.A.6.2.25,null,null,HTH_AraC,null,1.B.14.6.1,8.A.46.1.3,null,PL29,null,null,PL8_2"
host glycan,"null,4.A.3.1.3,GH1,4.A.3.1.3"
host glycan,"null,4.A.6.1.14,GH88,4.A.6.1.14,4.A.6.1.14,4.A.6.1.14,PL12_1"
host glycan,"null,4.A.6.1.5,4.A.6.1.5,4.A.6.1.5,null,SIS|SIS,CE9,4.A.6.1.16,4.A.6.1.4,4.A.6.1.4,4.A.6.1.4,HTH_DeoR"
host glycan,"null,4.A.6.1.5,4.A.6.1.5,4.A.6.1.5,null,SIS|SIS,CE9,4.A.6.1.16,4.A.6.1.4,4.A.6.1.4,4.A.6.1.4,null,HTH_DeoR"
host glycan,"null,CBM32,null,null,1.B.14.6.1,null"
host glycan,"null,CBM32,null,null,1.B.14.6.1,null,0038753"
host glycan,"null,CBM32,null,null,1.B.14,null,cNMP_binding"
host glycan,"null,CE20,CE3,GH20,GH29,8.A.46.1.4,1.B.14.6.1,CBM93|GH33,null,null,null,null,MarR,HTH_3,null,9.B.2.1.5,null,CBM67|GH78,HTH_AraC|HTH_AraC,null"
host glycan,"null,CE20,GH20,CBM93|GH33,8.A.46.1.4,1.B.14.6.2,2.A.1.49.9,null,null"
host glycan,"null,CE9,null,GntR"
host glycan,"null,DeoRC,null,PfkB,CHASE2,null,MarR,null,GH88,4.A.6.1.14,4.A.6.1.14,4.A.6.1.14,null,null,PL12_1,null"
host glycan,"null,GerE,null,GH38,GH92,GH2|CBM32,null,CBM67|GH78,CE1,null,null,null,1.B.14.6.1,null,null,null,null,null,null,null,null,1.B.14.6.1,CE20|CE20,GH92,GH92,GH130_3,GH43_8"
host glycan,"null,GerE,null,GH38,GH92,GH2|CBM32,null,CBM67|GH78,CE1,null,null,null,1.B.14.6.1,null,null,null,null,null,null,null,null,1.B.14.6.1,CE20|CE20,GH92,GH92,GH130_3,GH43_8,null"
host glycan,"null,GerE,null,GH38,GH92,GH2,null,CBM67|GH78,CE1,null,null,null,1.B.14.6.1,null,null,null,null,null,null,null,null,1.B.14.6.1,CE20|CE20,GH92,GH92,GH130_3,GH43_8,null"
host glycan,"null,GH1,4.A.3.1.3"
host glycan,"null,GH18,8.A.46.2.1,1.B.14.6.13,gnl,1.B.14.6.13,gnl,FecR,GerE"
host glycan,"null,GH18,8.A.46.2.1,1.B.14.6.13,gnl,1.B.14.6.13,gnl,GerE"
host glycan,"null,GH18,8.A.46.2.2,1.B.14.6.13"
host glycan,"null,GH18,8.A.46.2.2,1.B.14.6.13,FecR,GerE"
host glycan,"null,GH18,null,null,1.B.14.6.13,8.A.46.2.2,null,null,GH18,null"
host glycan,"null,GH2"
host glycan,"null,GH2,2.A.115.1.1,GH109,CBM32,CBM32,null,1.B.14.6.1,FecR"
host glycan,"null,GH2,2.A.115.1.1,GH109,CBM32,CBM32,null,1.B.14.6.1,FecR,FecR"
host glycan,"null,GH2,2.A.115.1.1,GH109,CBM32,CBM32,null,1.B.14.6.1,FecR,FecR,HTH_11"
host glycan,"null,GH2,2.A.115.1.1,GH109,CBM32,CBM32,null,1.B.14.6.1,FecR,null,HTH_11"
host glycan,"null,GH29|CBM32"
host glycan,"null,GH43_8,GH130_3,GH92,GH92,CE20|CE20,1.B.14.6.1,null,null,null,null,null,null,null,null,1.B.14.6.1,null,null,null,CE1,CBM67|GH78,null,GH2|CBM32,GH92,GH38,null,GerE,null"
host glycan,"null,GH43_8,GH130_3,GH92,GH92,CE20|CE20,1.B.14.6.1,null,null,null,null,null,null,null,null,1.B.14.6.1,null,null,null,CE1,CBM67|GH78,null,GH2,GH92,GH38,null,GerE,null"
host glycan,"null,GH98|CBM47|CBM47|CBM47,GH95,4.A.6.1.9,4.A.6.1.9,4.A.6.1.9,4.A.6.1.9,null,null,null,HTH_DeoR"
host glycan,"null,Glucokinase,CE9"
host glycan,"null,GntR,SIS|SIS,CE9,GH35,4.A.6.1.18,4.A.6.1.18,4.A.6.1.18,4.A.6.1.18"
host glycan,"null,null,1.B.14.6.1,null,HTH_AraC|HTH_AraC,null,GH29,GH97,GH43_10|CBM91"
host glycan,"null,null,1.B.14.6.1,null,HTH_AraC|HTH_AraC,null,GH29,GH97,GH43_10|CBM91,GH43_34|CBM32"
host glycan,"null,null,8.A.46.2.1,1.B.14.6.13,null,1.B.14.6.13,8.A.46.2.2,GH18,null,null,GH163,null,GH130_2,GH92"
host glycan,"null,null,GH18,8.A.46.2.1,1.B.14.6.13,FecR,GerE"
host glycan,"null,null,GH18,8.A.46.2.1,1.B.14.6.13,null,null,1.B.14.6.13,8.A.46.2.2,GH18,null,null,GH163,null,GH130_2,GH92"
host glycan,"null,null,GH18,8.A.46.2.2,1.B.14.6.13,FecR,GerE"
host glycan,"null,null,null,0043669,null,GH112,3.A.1.1.48,3.A.1.1.48,3.A.1.1.48"
host glycan,"null,null,null,GH18,8.A.46.2.1,1.B.14.6.13,null,1.B.14.6.13,8.A.46.2.2,GH18,null,GH163,null,GH130_2,GH92"
host glycan,"null,null,null,GH18,8.A.46.2.2,1.B.14.6.13,FecR,GerE"
host glycan,"null,null,null,null,8.A.46,1.B.14,null,null,null,1.B.14,8.A.46,GH18,null,null,GH163,null,GH130,GH92"
host glycan,"null,null,null,null,null,1.B.14,GH2,null,null"
host glycan,"null,null,null,null,null,null,1.B.14,null,2.A.1,GH33,GH20,null,GH2,GH20,GH20,GH2"
host glycan,"null,null,null,null,null,null,null,null,GerE,null,GH1,null,null,null,null,3.A.1.5.15,3.A.1.5.41,3.A.1.5.39,3.A.1.5.39,3.A.1.5.11,null,HTH_AraC|HTH_AraC,dCache_1|HATPase_c"
host glycan,"null,null,null,null,null,null,null,null,null,GerE,null,GH1,null,null,null,null,3.A.1.5.15,3.A.1.5.41,3.A.1.5.39,3.A.1.5.39,3.A.1.5.11,null,HTH_AraC|HTH_AraC,dCache_1|HATPase_c"
host glycan,"null,PL12_1,null,null,4.A.6.1.14,4.A.6.1.14,4.A.6.1.14,GH88,null,MarR,null,CHASE2,PfkB"
host glycan,"null,PL12_1,null,null,4.A.6,4.A.6,4.A.6,GH88,null,0040266,null,CHASE2,PfkB,null,DeoRC,null"
host glycan,"null,PL12_1,null,null,4.A.6,4.A.6,4.A.6,GH88,null,TrmB,null,null,null,PfkB,null,PL8"
host glycan,"null,TPR_2|TPR_1|TPR_2,null,Peptidase_M23,HTH_AraC|HTH_AraC,null,GH43_26,null,null,null,null,null,null,null,1.B.14,null,null,null,null,null,null,null,1.B.14,null,null,null,null,null,null,ATPase_2,null,null,1.B.14,null,null,null,null,null,null,null,GH76,null,null,null,1.B.14,null,null"
host glycan,"PL12_1,4.A.6.1.14,4.A.6.1.14,4.A.6.1.14,GH88,4.A.6.1.14,null"
host glycan,"PL12_1,4.A.6,4.A.6,4.A.6,GH88,4.A.6,null"
host glycan,"PL12_1,null,4.A.6.1.14,4.A.6.1.14,4.A.6.1.14,GH88,4.A.6.1.14,null,null,PfkB,null,CBM70|PL8_1"
host glycan,"PL1_2,CE8,1.B.14.6.1,null,null,GH3,HTH_AraC|HTH_AraC"
host glycan,"PL1_2,CE8,1.B.14,null,null,GH3,HTH_AraC|HTH_AraC|HTH_AraC"
host glycan,"PL15_2,2.A.1.7.18,null,null,null,PL12_2,GH88,8.A.46.1.3,1.B.14.6.1,null,PL12_2"
host glycan,"PL15_2,2.A.1.7.18,null,null,null,PL12_2,GH88,8.A.46.1.3,1.B.14.6.1,null,PL12_2,HTH_AraC"
host glycan,"PL15_2,2.A.1.7.18,null,null,null,PL12_2,GH88,null,1.B.14.6.1,null,PL12_2,HTH_AraC"
host glycan,"PL15_2,2.A.1,null,null,null,PL12_2,GH88,8.A.46,1.B.14,null,PL12_2,HTH_AraC|HTH_AraC"
host glycan,"PL8_2,8.A.46.1.3,1.B.14.6.1,null,HTH_AraC"
host glycan,"PL8_2,null,GH88,null,1.B.14.6.1,null,null,null,null,null,GH2,8.A.1.6.3,2.A.6.2.22,2.A.6.2.42,null,null,HTH_AraC,null,1.B.14.6.1,8.A.46.1.3,null,null,PL29,null,null,PL8_2"
host glycan,"PL8_2,null,null,0043935,PL29,null,null,8.A.46.1.3,1.B.14.6.1,null,HTH_AraC,null,null,2.A.6.2.42,2.A.6.2.22,8.A.1.6.3,GH2,null,null,null,null,null,1.B.14.6.1,null"
host glycan,"PL8_2,null,null,null,PL29,null,null,8.A.46,1.B.14,null,HTH_AraC,null,null,2.A.6,2.A.6,2.A.6,GH2,null,null,null,null,null,1.B.14,null,GH88,null,PL8_2"
host glycan,"PL8,null,null,null,PfkB,null,GH88,4.A.6,4.A.6,4.A.6,4.A.6,null,PL12_1"
host glycan,"PL8,null,PfkB,null,null,null,TrmB,null,GH88,4.A.6.1.14,4.A.6.1.14,4.A.6.1.14,null,null,PL12_1,null"
host glycan,"TetR_N,GH20"
pectin,"1.B.14.12.2,1.B.14.12.1,gnl,1.B.14.12.1,gnl,GH28,null,null,GH105,GH105,GH43_10|CBM91,GH43_10|CBM91,GH43_10|CBM91,null,PL1_2,null,CE8|PL1_5,LacI,2.A.56.1.5,2.A.56.1.5,2.A.56.1.5,null,null,null,null,PfkB"
pectin,"1.B.14.6.1,8.A.46.1.2,null,null,GH140,HTH_AraC"
pectin,"1.B.14.6.1,8.A.46.1.3,GH3,GH144"
pectin,"1.B.14.6.1,GH3,GH144"
pectin,"1.B.14.6.1,null,GH3,GH144"
pectin,"1.B.14.6.1,null,GH3|GH144,GH3|GH144"
pectin,"1.B.14.6.1,null,null,GH3,HTH_AraC|HTH_AraC,GH57,GT4,GH133"
pectin,"1.B.14.6.1,null,null,GH43_4,null,2.A.21.3.19,NUDIX,null,null,null,GH146,GH51_1"
pectin,"1.B.14.6.1,null,null,null,null,CE1,CE1,null,null"
pectin,"1.B.14,8.A.46,null,CE8,PL9_1,null,null,null,null,null,PfkB,null,2.A.56,2.A.56,2.A.56,null,null,null,LacI,GH28,null,GH105,GH43_10,GH28|PL9_1,CE12,CE10|CE8,CE12,PL10_1"
pectin,"1.B.14,CE8,PL10_1"
pectin,"1.B.14,null,null,GH3,HTH_AraC|HTH_AraC,GH57,GT4,GH133"
pectin,"2.A.1.1.55,null,1.B.14.6.2,null,null,null,null,null,CE20,null"
pectin,"3.A.1,3.A.1,3.A.1,3.A.1,PL2_2"
pectin,"CBM67|GH78,2.A.2.3.6,GH130_1,GH140,GH5_5,GH2,GH5_5,null,null,1.B.14.6.1,GH5_2"
pectin,"CBM67|GH78,2.A.2.3.6,GH130_1,GH140,GH5_5,GH5_5,null,null,1.B.14.6.1,GH5_2"
pectin,"CBM67|GH78,null,GH142,GH95,null,CBM67|GH78,GH143,GH43_18,GH28,GH140,null,PL1_2,null,PL1_2,null,1.B.14,CE8,GH127,PL1_2,GH139,null,GH106,GH2,GH137,null,GH78,HTH_AraC"
pectin,"CE10,1.B.35"
pectin,"CE12,1.B.14,null,GH28,null,null,GH105,GH105,GH43_10,null,LacI,2.A.56,2.A.56,2.A.56,null,null,null,null,PfkB,CE8,PL1_2"
pectin,"CE12,GH28,PL10_1|CE8,GH43_10|CBM91,GH105,GH105,8.A.46.1.6,1.B.14.6.1,GH28,LacI"
pectin,"CE12,GH28,PL10_1|CE8,GH43_10,GH105,GH105,GH105,null,8.A.46,1.B.14,GH28,LacI"
pectin,"CE20|GH105,GH106,PL11,GH28,null,null,2.A.7.6.1,null,GH105,HTH_AraC|HTH_AraC,GH28,null,1.B.14.6.1,null,PL1_2"
pectin,"GerE,FecR,1.B.14.6.1,null,GH92,GH92,GH28"
pectin,"GerE,GH28,null,null,null,1.B.14.6.1,null,null,null,1.B.14.6.1,null,PL1_2,CE20|GH105,GH28,null,PL11,null,null,null,8.A.46.1.3,1.B.14.6.1,HTH_AraC,null,GH117|GH117,null,null,GH28"
pectin,"GH105,CE8,CE12|CE8,AAA,HTH_AraC,null,null,1.B.14.6.1,PL1_2"
pectin,"GH105,CE8,CE12|CE8,AAA,HTH_AraC,null,null,1.B.14.6.1,PL1_2,PL1_2"
pectin,"GH105,CE8,CE12|CE8,HTH_AraC,null,null,1.B.14,PL1_2,PL1_2,9.B.116,LytTR,PL1_2,null,1.B.14,null,GH28,HTH_AraC|HTH_AraC"
pectin,"GH105,CE8,CE12|CE8,HTH_AraC,PL1_2,PL1_2,PL1_2,CE8,null,null,1.B.14,9.B.116,LytTR,PL1_2,null,null,PL1_2,1.B.14,8.A.46,null,null,CE8,GH28,GH3,GH43_10,null,HTH_AraC|HTH_AraC"
pectin,"GH105,CE8,CE12|CE8,HTH_AraC,PL1_2,PL1_2,PL1_2,null,null,1.B.14.6.1,9.B.116.3.2,LytTR,PL1_2,null,null,PL1_2,1.B.14.6.1,8.A.46.1.3,null,null,CE8,GH28,GH3"
pectin,"GH105,CE8,null,CE12|CE8,AAA,HTH_AraC,null,null,1.B.14,PL1_2,PL1_2"
pectin,"GH106,GH28,null,GH28,CE12,GH2,GH42,GH28,null,null,1.B.14.6.1,null,null,1.B.14.6.1,null,1.B.14.6.1,null,PL11,PL26,CE12|CE12,GH105,PL11_1,GH105,null,HTH_AraC|HTH_AraC"
pectin,"GH106,GH28,null,GH28,CE12,GH2,null,GH43_18|GH43_34|CBM32,GH42,GH28,null,null,1.B.14,null,null,1.B.14,null,1.B.14,null,PL11,PL26,CE12|CE12,GH105,PL11_1,GH105,null,HTH_AraC|HTH_AraC"
pectin,"GH106,GH28,null,null,GH28,CE12,GH2,GH43_18|GH42,GH28,CE4,GH28,GH2,CBM35,null,null,GH35,null,null,null,1.B.14,8.A.46,null,null,1.B.14,null,PL9,null,PL26,CE12|CE12,GH105,PL11_1,GH105,null,HTH_AraC|HTH_AraC,CE4,CE6,GH2,HTH_AraC,PL9_1"
pectin,"GH133,GH13_10,null,null,8.A.46,1.B.14,GH2,GH53,GH147"
pectin,"GH144,GH3,1.B.14.6.1"
pectin,"GH144,GH3,8.A.46.1.3"
pectin,"GH144,GH3,8.A.46.1.3,1.B.14.6.1"
pectin,"GH144,GH3,null,1.B.14.6.1"
pectin,"GH147,GH53,GH2,1.B.14.6.1,8.A.46.1.1,null,null,GH13_10,GH133"
pectin,"GH27|CBM35,null,null,GH35,null,null,null,1.B.14.6.1,8.A.46.1.4,null,null,1.B.14.6.2,null,PL9,null,PL26,CE12|CE12,PL11_1,GH105,null"
pectin,"GH28,2.A.1"
pectin,"GH28,GH105,1.B.14.12.2,CE12,PfkB,null,null,null,null,LacI,2.A.56.1.5,2.A.56.1.5,2.A.56.1.5,null,null,null"
pectin,"GH28,GH92,GH92,null,1.B.14.6.1,FecR,GerE"
pectin,"GH2,CE12|CE12,null,GH28,null,null,GH117,null,null,1.B.14,GH106,GH105"
pectin,"GH2,GH53,null,8.A.46,1.B.14,GH147,HTH_AraC|HTH_AraC|HTH_AraC"
pectin,"GH2,PL11,GH28,null,null,GH117|GH117,null,HTH_AraC,1.B.14,8.A.46,null,null,null,PL11,null,GH28,GH105,null,null,null,1.B.14,null,null,null,1.B.14,null,null,null,GH28,null"
pectin,"GH30_4,null,null,1.B.14.6.1,null,null,Mga|HTH_AraC,GH18"
pectin,"GH3,null,1.B.14.6.1"
pectin,"GH43_19|GH43_34,GH27,GH2,GH95,GH51,GH28,GH28,2.A.21,null,GH2,null,HTH_AraC,null,null,null,GH92,GH92,null,1.B.14,GH89"
pectin,"GH43_29,GH51_2,GH43_4,1.B.14.6.1,null,null,GH43_4,null,2.A.21.3.19,NUDIX,null,null,GH146,GH51_1"
pectin,"GH43_34|CBM32,GH43_10|CBM91,GH97,GH29,null,HTH_AraC|HTH_AraC,null,1.B.14.6.1,null,null,null"
pectin,"GH43_34,GH43_10,GH97,GH29,null,HTH_AraC|HTH_AraC,null,null,1.B.14,null,null,null"
pectin,"GH51_1,GH146,null,null,null,NUDIX,2.A.21.3.19,null,GH43_4,null,null,1.B.14.6.1,GH43_4,GH51_2"
pectin,"GH51,GH146,null,null,null,NUDIX,2.A.21,null,GH43_4,null,null,1.B.14,GH43_4,GH51,GH43_29"
pectin,"GH5_2,1.B.14.6.1,null,null,GH5_5,GH2,GH5_5,GH140,GH130_1,2.A.2.3.6,CBM67|GH78"
pectin,"GH53,null,8.A.46.1.1,1.B.14.6.1,GH147"
pectin,"GH92,GH92|GH92,null,1.B.14.6.1,FecR,GerE"
pectin,"GH92,null,1.B.14.6.1,null,PL1_2,null,GH43_18,CBM67|GH78,GH28,CE19,null,CBM67|GH78|GH33,GH140,GH95"
pectin,"GH95,null,GH140,CBM67|GH78|GH33,null,null,GH28,CBM67|GH78,GH43_18,null,PL1_2,null,null,null,1.B.14,null,GH92"
pectin,"HTH_AraC,GH140,null,null,null,1.B.14"
pectin,"HTH_AraC,GH2,GH139,CE20,GH106,null,3.A.3.4.1,HisKA|HATPase_c,Trans_reg_C,GH2,GH2,HisKA|HATPase_c,HTH_AraC,GH137|GH2|CBM57|CBM97,GH138,2.A.21.9.2,null,GH78,GH141,GH127,null,Nitroreductase,null,null,null,GH95,GH105,GH140,CBM67|GH78|GH33,null,null,CE19,GH28,CBM67|GH78,GH143|GH142,GH43_18,null,PL1_2,null,1.B.14.6.1,null,null,1.B.14.6.2,null"
pectin,"HTH_AraC|HTH_AraC,GH43_10|CBM91,GH3,GH28,CE8,null,null,8.A.46.1.3,1.B.14.6.1,PL1_2,null,null,PL1_2,LytTR,9.B.116.3.2,1.B.14.6.1,null,CE8,PL1_2,PL1_2,PL1_2,HTH_AraC,CE12|CE8,CE8,GH105"
pectin,"HTH_AraC|HTH_AraC,GH43_10|CBM91,GH3,GH28,CE8,null,null,8.A.46.1.3,1.B.14.6.1,PL1_2,null,null,PL1_2,LytTR,9.B.116.3.2,1.B.14.6.1,null,null,CE8,PL1_2,PL1_2,PL1_2,HTH_AraC,CE12|CE8,CE8,GH105"
pectin,"HTH_AraC|HTH_AraC,null,GH105,PL11_1,GH105,CE12|CE12,PL26,PL11_1,null,1.B.14.6.1,null,1.B.14.6.1,null,null,1.B.14.6.1,null,null,GH28,GH42,GH43_18|GH43_34|CBM32,GH2,CE12,GH28,null,GH28,GH106"
pectin,"HTH_AraC,null,GH2,GH139,null,GH106,null,3.A.3,HisKA|HATPase_c,Trans_reg_C,null,GH2,GH2,HisKA|HATPase_c,HTH_AraC,GH137|GH2|CBM57,GH138,2.A.21,null,null,GH78,GH141,GH127,null,null,Nitroreductase,null,null,null,GH95,GH105,GH140,CBM67|GH78|GH33,null,null,null,null,GH28,CBM67|GH78,GH143|GH142,GH43_18,null,PL1_2,null,1.B.14,null,null,null,1.B.14,null"
pectin,"MarR,null,null,AraC_binding,null,null,PfkB,null,2.A.21,1.B.35,PL9_1,2.A.21,PL22|PL22"
pectin,"MarR,PfkB,null,AraC_binding,null,null,PfkB,null,2.A.21.3.12,1.B.35.1.7,PL9_1,2.A.21.3.12,PL22|PL22"
pectin,"null,1.B.14.6.1,8.A.46.1.4,null,null,1.B.14.6.2,null,PL9,null,PL26,CE12|CE12,PL11_1,GH105,null"
pectin,"null,1.B.14.6.1,null,null,null,null,null,null,CE20,null"
pectin,"null,1.B.14,8.A.46,null,CE8,PL9_1,null,null,null,null,null,PfkB,null,2.A.56,2.A.56,2.A.56,null,null,null,LacI,GH28,null,GH105,GH43_10,GH28|PL9_1,CE12,CE10|CE8,CE12,PL10_1"
pectin,"null,1.B.14,null,null,2.A.66,GH28,null"
pectin,"null,1.B.14,null,null,null,null,GH3,null,1.B.14,8.A.46,null,null,null,null,null"
pectin,"null,1.B.14,null,null,PL1_2,null,null,1.B.14,null"
pectin,"null,1.B.14,PL1_2"
pectin,"null,CE20,null,null,null,null,null,1.B.14.6.2,null,null,null"
pectin,"null,GH105,PL11_1,CE12|CE12,PL26,null,PL9,null,1.B.14.6.2,null,null,8.A.46.1.4,1.B.14.6.1,null"
pectin,"null,GH28,2.A.66.1.28,Pribosyltran,null,1.B.14.6.1,null"
pectin,"null,GH36,null,1.B.14,null,PL1"
pectin,"null,GH3,GH144"
pectin,"null,null,CE1,CE1,null,null,null,1.B.14.6.1"
pectin,"null,null,CE1,CE1,null,null,null,null,1.B.14.6.1"
pectin,"null,null,CE1,null,null,null,8.A.46.1.4,1.B.14.6.1"
pectin,"null,null,HTH_DeoR,HTH_AraC|HTH_AraC,8.A.59,PL1_6,GH105,SBP_bac_1,3.A.1"
pectin,"null,null,null,1.B.14.6.1,null,HTH_AraC|HTH_AraC,null,GH29,GH97,GH43_10|CBM91,GH43_34|CBM32"
pectin,"null,null,null,2.A.56.1.5,2.A.56.1.5,2.A.56.1.5,LacI,null,null,null,null,PfkB,CE12,1.B.14.12.2,GH105,GH28,CE8"
pectin,"null,null,null,2.A.56.1.5,2.A.56.1.5,2.A.56.1.5,LacI,null,null,null,null,PfkB,CE12,null,1.B.14.12.2,GH105,GH28,CE8"
pectin,"null,null,null,2.A.56,2.A.56,2.A.56,LacI,null,null,null,null,PfkB,CE12,null,1.B.14,GH105,GH28,CE8"
pectin,"null,null,null,null,GntR,GH28,2.A.2,GH105,null,null,PfkB,null,null,null,TrmB"
pectin,"null,null,null,null,null,8.A.46.1.4,1.B.14.6.1,null,GH3,null,null,null,null,1.B.14.10.1,null"
pectin,"null,Sigma70_r2|Sigma70_r4_2,null,PL1_2,HTH_AraC,null,GH2,GH139,null,GH106,null,3.A.3,HisKA|HATPase_c,Trans_reg_C,null,GH2,GH2,HisKA|HATPase_c,HTH_AraC,GH137|GH2|CBM57,GH138,2.A.21,null,null,GH78,GH141,GH127,null,null,Nitroreductase,null,null,null,GH95,GH105,GH140,CBM67|GH78|GH33,null,null,null,null,GH28,CBM67|GH78,GH143|GH142,GH43_18,null,PL1_2,null,1.B.14,null,null,null,1.B.14,null"
pectin,"null,Sigma70_r2|Sigma70_r4_2,PL29,PL1_2,HTH_AraC,GH2,GH139,CE20,GH106,null,3.A.3.4.1,HisKA|HATPase_c,Trans_reg_C,GH2,GH2,HisKA|HATPase_c,HTH_AraC,GH137|GH2|CBM57|CBM97,GH138,2.A.21.9.2,null,GH78,GH141,GH127,null,Nitroreductase,null,null,null,GH95,GH105,GH140,CBM67|GH78|GH33,null,null,CE19,GH28,CBM67|GH78,GH143|GH142,GH43_18,null,PL1_2,null,1.B.14.6.1,null,null,1.B.14.6.2,null"
pectin,"PfkB,null,null,null,null,2.A.56,2.A.56,2.A.56,LacI,null,CE8|PL1_5,null,PL1_2,null,null,null,null,GH105,GH105,null,null,GH28,null,null,1.B.14,null"
pectin,"PL10_1,CE12,CE8,CE12,GH28|PL9_1,GH43_10|CBM91,GH105,null,GH28,LacI,null,null,null,2.A.56.1.5,2.A.56.1.5,2.A.56.1.5,null,PfkB,null,null,null,null,null,PL9_1,CE8,null,1.B.14.6.1"
pectin,"PL10_1,CE8,PL11"
pectin,"PL1_2,1.B.14.6.1,null"
pectin,"PL1_2,CE8,PfkB,null,null,null,null,2.A.56.1.5,2.A.56.1.5,2.A.56.1.5,LacI,null,GH43_10|CBM91,GH105,GH105,null,null,GH28,1.B.14.12.1,CE12"
pectin,"PL1_2,null,null,1.B.14.6.1,null,GH28,HTH_AraC|HTH_AraC,GH105,null,2.A.7.6.1,null,null,GH28,PL11,GH106,CE20|GH105"
pectin,"PL1_5|PL1_5,null,PL1_2,TrmB"
pectin,"PL1,null,1.B.14.6.1,null,GH36,null"
pectin,"SBP_bac_1,3.A.1.1.11,3.A.1.1.11,GH105,HTH_AraC|HTH_AraC,CE12,null,9.B.28.1.5,PL11,PL11,CE12,GH42"
pectin,"SBP_bac_1,3.A.1,3.A.1,GH105,HTH_AraC|HTH_AraC,CE12,null,9.B.28,PL11,PL11,CE12,GH42"
pectin,"TrmB,PL1_2,null,PL1_5|PL1_5"
xylan,"1.B.14.6.1,null,CE1,null,GH43_7|GH43_7,GH43_17,GH3,GH43_2|CBM6,HTH_AraC"
xylan,"1.B.14.6.1,null,null,null,null,GH10,GH5_21,null,GH43_35,GH43_1,GH10,2.A.2.3.2,null,GH67"
xylan,"1.B.14,HTH_AraC|HTH_AraC,GH97,GH3,GH43_10,GH146,GH115,CE6|CE1,null,GH43_12,null,1.B.14"
xylan,"1.B.14,null,null,GH10,GH115,GH11,2.A.2,GH10,GH43_1"
xylan,"1.B.14,null,null,null,GH35"
xylan,"2.A.2.3.2,GH43_11|CBM91"
xylan,"8.A.46.1.1,1.B.14.6.1,GH20"
xylan,"8.A.46.1.1,1.B.14.6.1,GH20,GH20|CBM32"
xylan,"8.A.46,1.B.14,HTH_AraC|HTH_AraC,GH97,GH3,GH43_10,GH146,GH115,null,GH43_12,null,1.B.14,GH3"
xylan,"8.A.59,HTH_AraC|HTH_AraC,SBP_bac_1,3.A.1,3.A.1,null,CE4,GH52,GH10,null,3.A.1,3.A.1,GH67,GH39,PfkB,null,GntR,null,null,null,9.B.28,null,null,AAA,null,null,null,GH43_11,null,null"
xylan,"9.B.33,3.A.1,HTH_5,GH51"
xylan,"CE1,null,GH43_7|GH43_7,1.B.14.6.1,null,CE6|CE1,CE1,null,GH43_17,GH3"
xylan,"CE1,null,GH43_7|GH43_7,1.B.14.6.1,null,CE6|CE1,CE1,null,GH43_17,GH3,GH43_2|CBM6,HTH_AraC"
xylan,"CE1,null,GH43_7|GH43_7,1.B.14.6.1,null,GH43_17,GH3,GH43_2|CBM6,HTH_AraC"
xylan,"CE1,null,GH43_7|GH43_7,1.B.14.6.1,null,GH9,GH43_17,GH3,GH43_2|CBM6,HTH_AraC"
xylan,"CE1,null,GH43_7|GH43_7,1.B.14,null,CE6|CE1,CE1,null,GH43_17,GH3,GH43_2|CBM6,HTH_AraC|HTH_AraC"
xylan,"CE1,null,GH43_7|GH43_7,GH9,GH43_17,GH3,GH43_2|CBM6,HTH_AraC"
xylan,"CE1,null,GH43_7|GH43_7,null,GH9,GH43_17,GH43_2|CBM6,HTH_AraC"
xylan,"CE6|GH95,CE1,GH5_21,GH10,GH10,null,null,null,null,1.B.14.6.1"
xylan,"GH10|CE1,GH95,GH3,HTH_AraC|HTH_AraC"
xylan,"GH10|CE1,GH95,GH3,SBP_bac_1,HTH_AraC|HTH_AraC"
xylan,"GH10,GH2,null,GH10,2.A.1,null,2.A.2,GH43_1"
xylan,"GH10,GH43_1"
xylan,"GH10,null,null,1.B.14.6.1,HTH_AraC|HTH_AraC"
xylan,"GH10,null,null,null,null,1.B.14.6.1,GH43_12|CBM91,GH43_1,GH10,HTH_AraC|HTH_AraC,null,GH146,NUDIX,CE1,GH8,CE6,GH43_29|CBM6,GH43_29|CBM6,GH97,GH31_4,HTH_AraC|HTH_AraC,NTP_transf_2,GH51_2,GH43_29,CE1|CE1,GH43_10|CBM91,GH115,CE20|CE20,2.A.2.3.2,GH10,GH43_1,GH67,null,null,HTH_AraC|HTH_AraC,1.B.14.6.1,8.A.46.1.6"
xylan,"GH10,null,null,null,null,1.B.14,GH43_12,GH43_1,GH10,HTH_AraC|HTH_AraC,null,GH146,NUDIX,CE1,GH8,CE6,GH43_29|CBM6,GH43_29|CBM6,GH97,GH31,HTH_AraC,null,GH51,GH43_29,CE1|CE1,GH43_10,GH115,null,2.A.2,GH10,GH43_1,GH67,null,null,HTH_AraC|HTH_AraC,1.B.14,8.A.46"
